PIN,Property_Address,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price,Total_Baths,Log_Sale_Price
2.80132E+13,2932 W 140TH ST,203,824300,1-story,6,3,Partial,0,0,1100,5240,35,-87.692876,41.6390337,13,Car-Dependent,143900,1,11.87687389
1.90922E+13,4920 S LACROSSE AVE,202,560300,1-story,5,2,Full,0,0,943,3780,56,-87.7445138,41.8032514,62,Somewhat Walkable,215000,1,12.27839331
9.20216E+12,1456  HENRY AVE DES PLAINES,203,806202,5,7,4,Full,1,1,1456,6200,94,-87.88798438,42.03353558,60,Somewhat Walkable,284000,2,12.55672952
2.90713E+13,14533 S LEAVITT,202,826800,1-story,4,2,Full,0,0,999,3150,41,-87.6703072,41.6251045,52,Somewhat Walkable,68145,1,11.12939307
1.03331E+13,6739 N IONIA AV,205,120200,2-story,5,3,Partial,0,0,1640,6500,64,-87.7652055,42.0032764,60,Somewhat Walkable,525000,2,13.17115354
1.9093E+13,5150 S LUNA,202,560700,1-story,5,2,Full,0,0,864,3780,54,-87.7615049,41.7985371,66,Somewhat Walkable,268000,1,12.49874226
1.2022E+13,1309  BROPHY AVE PARK RIDGE,203,810400,5,6,4,Full,1,1,1137,6650,63,-87.8347968,41.9947211,63,Somewhat Walkable,393000,2,12.88156489
1.60431E+13,1055 N LOCKWOOD,203,251200,?,8,4,Full,0,0,2116,4234,93,-87.7579009,41.9001794,76,Very Walkable,242000,2,12.39669301
1.53322E+13,5589 S OAK,203,818900,1-story,5,3,Full,0,0,1176,7500,59,-87.9190393,41.7878361,14,Car-Dependent,318500,1,12.67137775
1.32211E+13,3849 N KILBOURN AVE,203,161100,1-story,6,3,Full,0,0,1173,7500,102,-87.740298,41.9512824,77,Very Walkable,575000,1,13.26212532
1.83531E+13,8511 S MAYFIELD,203,820605,1-story,4,2,Partial,0,0,1031,20601,30,-87.7681463,41.7371422,65,Somewhat Walkable,234900,1.5,12.36691517
8.14317E+12,1012 W WILLOW LN MOUNT PROSPECT,203,805002,1,6,4,Partial,1,1,1576,8190,42,-87.95193985,42.04382474,45,Car-Dependent,285000,2.5,12.56024446
1.60422E+13,4941 W POTOMAC,203,250800,1-story,4,2,Partial,0,0,1008,3100,88,-87.7500897,41.9039051,79,Very Walkable,155000,1,11.9511804
1.91541E+13,6042 S TRIPP,202,650200,1-story,4,2,Full,0,0,874,3780,86,-87.7292004,41.7827644,78,Very Walkable,92000,1,11.42954386
6.36212E+12,1753  SYCAMORE AVE HANOVER PARK,203,804510,1,6,3,Partial,0,1,1280,8160,56,-88.14861684,41.99915497,52,Somewhat Walkable,102000,1,11.53272809
1.33222E+13,2132 N MENARD,202,191302,1-story,5,2,Full,0,1,820,5859,77,-87.7709264,41.9189171,73,Very Walkable,268000,1,12.49874226
7.36405E+12,1405  VOLKAMER TRL ELK GROVE VILLAGE,203,804607,1,6,3,Full,1,1,1163,8908,40,-88.03989274,41.99630035,54,Somewhat Walkable,261000,1.5,12.47227569
1.0233E+13,8330  HARDING AVE SKOKIE,203,807500,1,6,3,Full,0,1,1300,4920,61,-87.72714602,42.03265077,72,Very Walkable,299000,1.5,12.60819885
1.30422E+13,6373 N LEGETT AVE,203,120200,1-story,5,4,Partial,1,1,1525,5803,49,-87.7510105,41.9966954,62,Somewhat Walkable,357500,3,12.78689064
9.18411E+12,550  THACKER ST DES PLAINES,205,806300,2,5,2,Full,0,1,1012,6210,71,-87.91019364,42.0382368,33,Car-Dependent,231000,1,12.35017299
1.2133E+13,4329 N OZANAM AVE NORRIDGE,202,810501,1,5,2,Full,0,1,888,4960,68,-87.82159958,41.95862504,38,Car-Dependent,178000,1,12.08953883
1.02311E+13,8612  LAWNDALE AVE SKOKIE,203,807200,1,5,4,Full,0,1,1403,4850,59,-87.7209201,42.03764426,75,Very Walkable,370000,3,12.82125828
2.0334E+13,8331 S LASALLE ST,202,842400,1-story,5,2,Full,0,0,965,3720,52,-87.627758,41.7426763,63,Somewhat Walkable,120000,1,11.69524702
3.11732E+13,6221 BEAVER DEM RD,204,830003,1-story,7,3,Partial,1,1,1831,10693,31,-87.7131018,41.5039235,54,Somewhat Walkable,199000,3,12.2010601
9.29413E+12,2231  ASH ST DES PLAINES,203,806501,1,6,4,Full,0,1,1535,7980,49,-87.8914666,42.01242953,31,Car-Dependent,210000,2.5,12.25486281
1.02131E+13,8238  LARAMIE AVE SKOKIE,205,807300,2,7,3,Full,0,1,1400,8000,69,-87.75772062,42.0310947,79,Very Walkable,285000,1.5,12.56024446
1.03141E+13,6533 N NATOMA AV,203,100200,?,4,2,Full,0,0,1528,4260,58,-87.791992,42.0001568,64,Somewhat Walkable,425000,1,12.95984445
1.8013E+13,4322 GAGE AV,203,819100,1-story,5,3,Full,0,1,1116,9230,86,-87.8152683,41.8125337,46,Car-Dependent,199000,1,12.2010601
1.6294E+13,1345 S AUSTIN BLVD,205,813900,2-story,5,3,Full,0,0,1024,4199,57,-87.773739,41.8619489,78,Very Walkable,148500,1.5,11.90834024
1.92633E+13,3833 W 77TH PLACE,203,700200,1-story,4,3,Partial,0,0,1120,4040,53,-87.7196283,41.7519146,59,Somewhat Walkable,170000,1,12.04355372
1.53441E+13,9138 GRANT AV,202,818800,1-story,5,2,Full,0,1,960,3125,55,-87.8507742,41.8241087,76,Very Walkable,217000,1,12.28765263
9.35316E+12,904 S LINCOLN AVE PARK RIDGE,203,805701,1,5,3,Full,0,1,1191,6600,61,-87.84359401,41.99965084,39,Car-Dependent,410000,1,12.92391244
6.23408E+12,422  WAVERLY AVE STREAMWOOD,202,804306,1,6,4,Full,0,1,964,7800,50,-88.16446498,42.02125958,18,Car-Dependent,175000,1,12.07254125
1.62913E+13,2527 S 61ST AVE,203,814000,1-story,7,3,Full,0,0,1381,3780,87,-87.7756991,41.8441043,74,Very Walkable,193000,1.5,12.17044547
1.50343E+13,1103 N 14TH AVE,202,816200,2-story,8,3,Full,0,1,1489,4625,91,-87.8503138,41.8971348,75,Very Walkable,190000,1.5,12.15477935
1.91233E+13,3904 W 85TH ST,202,630400,1-story,4,2,Full,0,0,907,3625,65,-87.7194359,41.7387739,69,Somewhat Walkable,112000,1,11.62625415
2.81131E+13,3727 W 148TH ST,203,824702,?,6,3,Full,0,1,1152,7920,57,-87.7114695,41.6236304,69,Somewhat Walkable,209000,2,12.25008953
1.40513E+13,1443 W NORWOOD ST,206,30200,2-story,8,4,Full,0,0,2597,3720,89,-87.6668687,41.99153,92,Walker's Paradise,525000,2,13.17115354
2.4074E+13,6417 102ND PL,203,823001,1-story,5,3,Partial,0,0,1121,3458,51,-87.7804262,41.70563,53,Somewhat Walkable,135000,1.5,11.81303006
1.0073E+13,326  NEVA AVE GLENVIEW,203,808600,5,7,3,Full,0,1,1492,6378,61,-87.80381754,42.06176279,37,Car-Dependent,360000,2,12.79385931
2.50733E+13,2019 W 102ND ST,206,720200,2-story,8,4,Full,2,0,2432,8350,122,-87.6728111,41.7078642,68,Somewhat Walkable,361000,1.5,12.79663324
3.21731E+13,863 WILLOW DR,203,829200,1-story,6,3,Full,0,1,1341,8566,48,-87.6478235,41.5154566,51,Somewhat Walkable,130000,1.5,11.77528973
1.03413E+13,4408  GREENLEAF AVE LINCOLNWOOD,203,808001,1,6,4,Full,0,1,1424,7920,61,-87.73883545,42.00929846,54,Somewhat Walkable,386500,1.5,12.86488715
1.91033E+13,5412 S KOSTNER,202,620200,1-story,4,2,Partial,0,0,864,3780,62,-87.7332555,41.7944542,71,Very Walkable,237500,1,12.3779229
1.91733E+13,6206 S MCVICKER AVE,203,640300,1-story,6,3,Full,0,0,1319,3780,82,-87.7730856,41.7793407,75,Very Walkable,274000,1,12.52088339
2.90711E+13,14504 S SHORT,203,826800,1-story,6,3,Full,0,1,1613,3125,49,-87.6780496,41.6297398,51,Somewhat Walkable,129000,1,11.76756768
1.0252E+13,411  DODGE AVE EVANSTON,210,810302,2,5,3,Full,0,1,1012,1350,66,-87.69902863,42.02531642,70,Very Walkable,88000,1,11.38509209
1.92331E+13,3854 W 68TH PL,203,650400,1-story,5,3,Full,0,1,1170,4125,52,-87.7197052,41.7688961,76,Very Walkable,270000,1,12.50617724
1.82021E+13,900 63RD PL,202,820104,1-story,6,3,Partial,0,0,960,33105,56,-87.8809476,41.7745852,35,Car-Dependent,325000,1,12.69158046
1.22542E+13,2549 N 73RD CT ELMWOOD PARK,203,810702,1,6,3,Full,1,1,1030,4125,63,-87.80968017,41.9271194,80,Very Walkable,245000,1.5,12.40901349
7.26402E+12,1904  REVERE LN ELK GROVE VILLAGE,207,804606,2,8,4,Full,1,1,1905,6588,32,-88.05685754,42.01346885,26,Car-Dependent,350000,2,12.76568843
2.52842E+13,12627 S EDBROOKE AVE,203,530600,1-story,4,2,Full,0,0,1008,4768,46,-87.6183872,41.664149,20,Car-Dependent,126500,1,11.74799759
1.33242E+13,1633 N MANGO,203,250400,?,8,4,Full,0,0,1158,3720,90,-87.7688959,41.9103911,82,Very Walkable,205000,1.5,12.23076526
1.9093E+13,5155 S LUNA AVE,202,560700,1-story,4,2,Full,0,0,859,3937,60,-87.7609755,41.7984801,67,Somewhat Walkable,156000,1,11.95761129
2.19227E+12,1124  WESTBURY DR HOFFMAN ESTATES,207,804104,2,8,4,Full,1,1,1932,7840,38,-88.10781301,42.10370033,28,Car-Dependent,295000,2,12.59473064
8.32324E+12,591  WELLINGTON AVE ELK GROVE VILLAGE,203,770201,1,6,3,Partial,0,1,1136,8250,45,-88.01675853,41.99625113,29,Car-Dependent,200000,1.5,12.20607265
7.1642E+12,515  MILTON LN HOFFMAN ESTATES,203,804709,1,4,3,Partial,0,1,1316,10010,54,-88.09192634,42.03434011,19,Car-Dependent,227500,2,12.33490552
2.5052E+13,8757 S MORGAN,203,711400,1-story,6,3,Full,1,1,1503,4216,79,-87.6481896,41.7343103,73,Very Walkable,135000,1.5,11.81303006
2.2541E+12,2317  BLUEBIRD LN ROLLING MEADOWS,202,803902,1,4,2,Partial,0,1,861,10020,62,-88.01325473,42.08542123,39,Car-Dependent,180000,1,12.10071213
1.20223E+13,1713 S ASHLAND AVE PARK RIDGE,206,810400,2,9,5,Partial,0,1,2973,6650,60,-87.82754209,41.98921506,47,Car-Dependent,470000,3.5,13.06048797
1.6192E+13,1244 S EUCLID,203,814700,1-story,5,2,Full,0,1,1100,3150,45,-87.7926836,41.863632,78,Very Walkable,239900,1.5,12.38797745
7.31106E+12,1571  SPRUCE AVE HANOVER PARK,203,804804,1,6,4,Partial,0,1,1391,8201,50,-88.14330642,41.99647385,56,Somewhat Walkable,220000,2.5,12.30138283
1.9191E+13,7120 W 63RD PL,203,640500,1-story,4,2,Partial,0,0,1080,2768,43,-87.7992912,41.7766976,45,Car-Dependent,210000,1,12.25486281
1.92621E+13,3552 W 72ND PL,203,661100,1-story,5,3,Full,0,0,1088,3410,54,-87.7121238,41.7617525,48,Car-Dependent,150000,1,11.91839057
2.02023E+13,6625 S PEORIA ST,203,681000,1-story,6,3,Full,0,0,1078,3125,109,-87.6468021,41.773491,77,Very Walkable,62000,1.5,11.03488966
1.02311E+13,8658  HAMLIN AVE SKOKIE,204,807200,5,6,3,Partial,0,1,2370,9003,65,-87.72335533,42.03879607,78,Very Walkable,412500,2.5,12.92999148
1.21311E+13,4500 N OPAL AVE NORRIDGE,203,810501,1,6,3,Full,0,1,1248,5360,56,-87.82352795,41.96147051,32,Car-Dependent,242500,1.5,12.39875699
3.2064E+13,18847 HIGHLAND,204,828601,1-story,8,4,Partial,1,1,1995,17342,52,-87.6598037,41.5467014,38,Car-Dependent,240000,1.5,12.3883942
2.51931E+13,11640 S LONGWOOD DR,207,750500,2-story,6,3,Partial,0,0,1574,13200,61,-87.6749489,41.6817069,65,Somewhat Walkable,315000,1,12.66032792
4.09417E+12,233  ILLINOIS RD NORTHBROOK,202,801702,1,4,2,Full,0,1,822,7425,69,-87.83815932,42.12396514,34,Car-Dependent,273000,1,12.51722707
2.8013E+13,2928 W 139TH PL,203,824300,1-story,5,3,Partial,0,0,1038,5240,48,-87.6921313,41.6411283,22,Car-Dependent,90000,1,11.40756495
2.53134E+13,2242 BROADWAY ST,202,821300,1-story,6,3,Full,0,0,978,3325,100,-87.6763934,41.6507734,70,Very Walkable,118000,1,11.6784399
9.2031E+12,1207  WEBSTER LN DES PLAINES,203,770601,1,5,3,Partial,0,1,1259,10002,63,-87.89956281,42.03083287,61,Somewhat Walkable,215000,1,12.27839331
1.31913E+13,3635 N NORA,205,170300,2-story,8,5,Partial,0,0,1852,3785,88,-87.8018264,41.9463908,66,Somewhat Walkable,387500,2,12.86747113
3.2362E+13,22410 S YATES,203,828504,1-story,6,3,Partial,0,1,1171,7015,36,-87.563976,41.4825779,25,Car-Dependent,112900,1.5,11.63425775
2.4133E+13,10747 S ALBANY AVE,202,740100,1-story,4,2,Full,0,0,888,4650,60,-87.6984202,41.6974872,57,Somewhat Walkable,211000,1,12.25961341
9.28123E+12,1763  STOCKTON AVE DES PLAINES,210,806502,1,6,3,Full,0,1,996,3636,72,-87.88055099,42.01770088,56,Somewhat Walkable,209900,1,12.25438651
9.19206E+12,954 W GRANT DR DES PLAINES,205,806300,2,5,3,Full,0,1,1666,5280,76,-87.90691065,42.03530846,45,Car-Dependent,280000,2,12.54254488
1.92332E+13,3935 W 70TH ST,203,650400,?,5,3,Full,0,1,1287,3750,64,-87.7213984,41.765705,73,Very Walkable,165000,1,12.01370075
1.2021E+13,1201 S KNIGHT AVE PARK RIDGE,204,805702,1,8,3,Partial,1,1,2001,7286,63,-87.84425191,41.99594193,36,Car-Dependent,510000,1.5,13.142166
1.22111E+13,10203  MCNERNEY DR FRANKLIN PARK,203,811500,1,5,3,Full,0,1,1091,5120,58,-87.88079417,41.94438523,47,Car-Dependent,197000,1,12.19095901
2.22912E+13,7 NORTON DR,203,824005,?,7,3,Partial,0,0,1600,8148,37,-88.0041812,41.6650876,62,Somewhat Walkable,153000,1.5,11.9381932
1.01811E+13,7031  FOSTER ST MORTON GROVE,203,808400,1,6,3,Full,0,1,1047,6900,65,-87.80252931,42.05322121,61,Somewhat Walkable,255000,1,12.44901882
1.90231E+13,4524 S SPRINGFIELD,203,570100,1-story,4,2,Partial,0,0,1039,4020,47,-87.7215138,41.810757,73,Very Walkable,186500,1,12.13618652
2.03542E+13,8567 S AVALON AVE,202,834300,1-story,6,3,Partial,0,0,870,5040,52,-87.5926946,41.7388788,77,Very Walkable,175000,1.5,12.07254125
1.73441E+13,3619 S ELLIS AVE,205,836500,2-story,8,4,Full,0,1,2066,1791,118,-87.6079444,41.8292086,61,Somewhat Walkable,300000,2,12.61153775
1.23241E+13,84  EDWARD AVE NORTHLAKE,203,811800,5,6,3,Partial,0,1,1400,13345,68,-87.8908901,41.9087208,57,Somewhat Walkable,145999,1,11.89135505
1.92632E+13,3762 W PIPPIN,203,700200,1-story,4,3,Partial,0,1,1120,4040,56,-87.7168576,41.753764,45,Car-Dependent,139000,1,11.84222921
8.29412E+12,248 W SHELLEY RD ELK GROVE VILLAGE,203,770202,1,6,3,Partial,0,1,1224,7752,44,-88.00742245,42.00894363,43,Car-Dependent,180000,1.5,12.10071213
1.8293E+13,7755 WOLF RD,203,820201,1-story,5,3,Full,0,0,1152,87120,63,-87.8957371,41.7486647,15,Car-Dependent,580000,1,13.27078338
1.50311E+13,1706 N 21ST AV,207,816300,2-story,7,3,Full,0,1,1384,4125,57,-87.8597902,41.9044814,76,Very Walkable,282500,2,12.55143383
1.2343E+13,2054  17TH AVE MELROSE PARK,202,811302,1,4,2,Partial,0,1,873,6000,61,-87.85518186,41.91396315,56,Somewhat Walkable,65000,1,11.08214255
1.62311E+13,1322 S SPRINGFIELD AV,207,838700,2-story,6,3,Partial,0,0,1439,3130,8,-87.7228221,41.8636299,74,Very Walkable,132590,2,11.79501694
2.51743E+13,10856 S GREEN,205,750100,2-story,5,3,Partial,0,0,1253,4840,63,-87.6440655,41.6961171,75,Very Walkable,178000,1,12.08953883
1.23021E+13,3010  DERROUGH AVE MELROSE PARK,203,811701,5,6,4,Partial,0,1,1780,10640,59,-87.90948269,41.93284725,33,Car-Dependent,115000,1.5,11.65268741
1.93511E+13,3845 W 80TH PL,203,700401,1-story,5,2,Full,0,0,1241,4725,54,-87.7187624,41.7465926,68,Somewhat Walkable,209000,1,12.25008953
1.5364E+13,251 SCOTTSWOOD RD,205,815702,2-story,7,4,Full,1,1,1976,12500,105,-87.8262302,41.8208344,42,Car-Dependent,381000,2,12.85055465
1.93031E+13,7801 S NEW ENGLAND,203,820901,1-story,6,3,Full,0,1,1190,4842,40,-87.7921457,41.7499452,52,Somewhat Walkable,234000,1.5,12.36307639
1.2134E+13,7239 W PENSACOLA AV,202,810502,1-story,5,3,Full,0,1,974,4478,49,-87.809495,41.958808,84,Very Walkable,195000,1,12.18075484
3.2061E+13,2059 W 183RD ST,202,828601,1-story,5,2,Partial,0,0,900,11325,107,-87.6675366,41.5569952,79,Very Walkable,114000,1,11.64395373
1.53331E+13,542 N WAIOLA AVE,205,819000,2-story,7,4,Full,1,0,1806,6650,82,-87.87797,41.8247291,58,Somewhat Walkable,458000,2,13.03462446
1.60832E+13,52 WASHINGTON BLVD,205,812600,2-story,8,4,Full,0,0,2160,5122,97,-87.777226,41.882379,81,Very Walkable,365000,1.5,12.80765263
1.9352E+13,7926 S CHRISTIANA,202,700401,?,6,3,Full,0,1,1385,4375,59,-87.7063118,41.7488523,52,Somewhat Walkable,170000,1,12.04355372
9.28308E+12,1900  FARGO ST DES PLAINES,202,806502,1,5,3,Full,0,1,864,6250,63,-87.87712126,42.01426766,48,Car-Dependent,155000,1,11.9511804
2.53135E+13,2312 MARKET ST,203,821300,?,5,3,Full,0,1,1490,7920,78,-87.6777222,41.6498463,63,Somewhat Walkable,139000,2,11.84222921
2.0343E+13,103 E 83RD ST,207,440300,2-story,7,4,Full,0,1,1960,4733,6,-87.6209133,41.7435263,63,Somewhat Walkable,332500,2.5,12.71439514
2.90642E+13,14131 WOOD ST,202,826800,1-story,6,4,Partial,0,0,960,6250,56,-87.6605598,41.6321906,28,Car-Dependent,85000,1,11.35040654
1.33021E+13,3109 N NEENAH AV,205,831500,2-story,5,3,Full,0,0,1168,4750,60,-87.7892257,41.9367776,78,Very Walkable,175000,1,12.07254125
1.73132E+13,3614 S DAMEN AVE,203,590600,1-story,5,3,Full,0,0,1092,3125,105,-87.6754593,41.8280116,79,Very Walkable,285000,1,12.56024446
1.93242E+13,8335 MAYFIELD AVE,203,821101,?,7,4,Partial,1,0,1534,11280,66,-87.7682424,41.7402733,58,Somewhat Walkable,130000,2,11.77528973
9.261E+12,909 N WESTERN AVE PARK RIDGE,203,805501,1,6,3,Full,1,1,1529,6750,59,-87.84518621,42.02395341,50,Somewhat Walkable,325000,1,12.69158046
1.61522E+13,4137 W GLADYS,203,260700,?,4,3,Full,0,0,1167,3125,119,-87.7293894,41.8758436,78,Very Walkable,127000,1,11.75194237
1.70721E+13,1840 W HURON,203,243100,1-story,5,2,Full,0,0,1155,3075,125,-87.6737356,41.8943248,97,Walker's Paradise,410000,1,12.92391244
2.41931E+13,6837 W 115TH PL,203,823101,1-story,5,3,Partial,0,0,1125,10050,51,-87.7898789,41.6816518,50,Somewhat Walkable,185000,1,12.1281111
1.32942E+13,2543 N MARMORA AVE,203,190602,?,6,3,Full,0,0,1197,4092,86,-87.773124,41.9269001,75,Very Walkable,115000,1.5,11.65268741
1.51542E+13,2016 S 10TH AVE,203,817700,1-story,6,3,Full,0,0,1062,4725,79,-87.8448265,41.8671399,54,Somewhat Walkable,110000,1,11.60823564
2.27303E+12,2508  MILL CREEK LN ROLLING MEADOWS,204,804106,1,8,4,Partial,1,1,2238,15150,36,-88.05465708,42.08346466,22,Car-Dependent,435000,2.5,12.98310131
2.00741E+13,5217 S HONORE,203,611700,1-story,5,3,Partial,0,0,1092,3125,100,-87.6704998,41.7989054,70,Somewhat Walkable,133000,1,11.79810441
1.52241E+13,2837 S 12TH AVE,202,817900,1-story,4,2,Partial,0,0,785,6250,59,-87.8461313,41.8518434,66,Somewhat Walkable,173500,1,12.06393288
1.9094E+13,5146 S LAVERGNE AVE,202,835200,1-story,5,2,Partial,0,0,966,3780,57,-87.7480905,41.7988981,58,Somewhat Walkable,219900,1,12.30092818
2.00412E+13,518 W 42ND ST,203,842600,1-story,5,3,Full,0,1,1140,3150,4,-87.6393242,41.8183022,72,Very Walkable,300000,1.5,12.61153775
8.2441E+12,143  JEFFERY LN DES PLAINES,207,805112,2,6,3,Partial,0,1,1536,6832,50,-87.92455344,42.02568285,31,Car-Dependent,175299,2,12.07424837
1.32232E+13,3337 N KOLMAR AVE,202,161200,1-story,5,2,Full,0,0,923,3150,77,-87.7405211,41.9418356,74,Very Walkable,290000,1,12.5776362
1.71831E+13,924 S CLAREMONT AV,203,282800,1-story,6,3,Full,0,0,1173,3276,114,-87.6851559,41.8694644,80,Very Walkable,268000,1,12.49874226
1.21331E+13,4120 N OZARK AVE NORRIDGE,203,810501,5,6,3,Partial,0,1,1400,3780,89,-87.82108973,41.9551105,48,Car-Dependent,161500,2,11.99226042
1.3302E+13,3140 N NORMANDY AVE,202,180100,?,7,3,Full,0,0,945,4750,58,-87.7934519,41.9375945,73,Very Walkable,245000,1,12.40901349
3.2064E+13,18748 S ASHLAND AV,202,828601,1-story,5,2,Partial,1,0,998,10000,52,-87.655589,41.5483305,34,Car-Dependent,137750,1,11.83319573
1.13111E+13,2019 W ESTES,203,10701,1-story,7,4,Full,1,0,1500,7695,99,-87.6810153,42.0110495,82,Very Walkable,273675,2,12.51969655
2.6063E+13,2612 E 92ND ST,207,480500,2-story,6,3,Full,0,0,960,4995,64,-87.5602688,41.7283235,59,Somewhat Walkable,150000,1.5,11.91839057
1.93541E+13,3544 W 85TH ST,203,700402,1-story,5,3,Full,0,1,1123,4284,49,-87.7112194,41.7389026,43,Car-Dependent,185000,1,12.1281111
8.24107E+12,823 W MONROE CIR DES PLAINES,203,805111,1,7,4,Partial,1,1,1702,9455,49,-87.9326857,42.03687428,58,Somewhat Walkable,347000,2.5,12.75708006
1.6223E+13,1833 S 47TH COURT,203,813801,1-story,5,2,Full,0,0,1080,3750,89,-87.7428627,41.8553423,70,Very Walkable,178000,1,12.08953883
2.60612E+13,9033 S KINGSTON AVE,203,480500,1-story,6,3,Full,0,0,1235,4537,90,-87.5618907,41.7307292,54,Somewhat Walkable,219900,1,12.30092818
1.30211E+13,6227 N HAMLIN AVE,203,130100,1-story,6,3,Full,0,1,1368,4191,57,-87.7235917,41.9945696,64,Somewhat Walkable,305000,2.5,12.62806706
1.63133E+13,3809 S KENILWORTH AVE,203,815500,?,6,3,Full,0,0,1224,3660,86,-87.7946045,41.822737,74,Very Walkable,211500,1.5,12.26198028
1.21223E+13,7338 W SUMMERDALE AVE,207,100500,2-story,5,2,Partial,0,0,965,4500,62,-87.8107768,41.9771586,65,Somewhat Walkable,273500,1,12.5190569
3.21613E+13,526 PARNELL AVE,203,828900,1-story,5,3,Partial,0,0,1088,7320,41,-87.6299172,41.521471,17,Car-Dependent,128500,1,11.76368418
1.9241E+13,6348 S WHIPPLE ST,203,660600,1-story,5,2,Partial,0,0,1073,3125,54,-87.6996907,41.7775885,79,Very Walkable,163000,2,12.00150548
1.03622E+13,2712 FARWELL,205,20302,2-story,8,4,Full,1,0,1968,4650,75,-87.6979494,42.0059738,73,Very Walkable,475000,1.5,13.07107008
2.02521E+13,7312 S CLYDE AVE,203,430800,1-story,7,4,Full,0,1,1392,4140,51,-87.5740526,41.7621152,82,Very Walkable,245000,2,12.40901349
1.4064E+13,5956 N HERMITAGE,203,30400,1-story,6,3,Full,0,0,1128,5379,88,-87.6734659,41.9900472,87,Very Walkable,490000,1,13.10216067
2.27102E+12,652  CONCORD WAY PALATINE,204,804106,1,8,4,Partial,1,1,2057,9080,37,-88.06013961,42.09211867,32,Car-Dependent,355000,2,12.77987307
1.52922E+13,2317 KENSINGTON AVE,205,818500,2-story,6,3,Full,0,1,1272,6800,59,-87.8899612,41.8458555,44,Car-Dependent,175000,1,12.07254125
1.51823E+13,22 N ELM ST,203,818401,1-story,5,3,Full,0,0,1128,6800,40,-87.9051685,41.8707929,38,Car-Dependent,203500,1,12.22342128
2.0273E+13,7519 S MICHIGAN AVE,202,691300,1-story,4,2,Full,0,0,885,4800,86,-87.6212025,41.7576972,82,Very Walkable,69999,1,11.15623624
1.32721E+13,4157 W FLETCHER ST,203,210400,?,7,3,Full,0,0,1615,3750,93,-87.7317867,41.9379072,80,Very Walkable,305000,2,12.62806706
2.52231E+13,31 E 117TH PL,203,530100,?,6,4,Full,0,0,1536,3050,110,-87.6214725,41.6805578,72,Very Walkable,65000,2.5,11.08214255
2.91023E+13,14920 EVERS ST,202,826500,?,4,2,Full,0,0,764,4960,62,-87.6053112,41.6235784,61,Somewhat Walkable,94000,1,11.45105006
1.62023E+13,1512 58TH AVE,207,813400,2-story,6,3,Full,0,1,1248,4158,56,-87.7692803,41.859458,79,Very Walkable,222500,1.5,12.31268238
7.16415E+12,460  MORTON ST HOFFMAN ESTATES,203,804709,1,6,3,Partial,0,1,1315,10010,57,-88.09054996,42.03509367,19,Car-Dependent,199000,1.5,12.2010601
2.9043E+13,142020 S TRACY,207,826700,2-story,6,3,Full,0,1,1200,3750,61,-87.6305536,41.6389616,52,Somewhat Walkable,83000,1,11.32659589
3.13641E+13,322 S ORCHARD DR,202,830400,1-story,4,2,Partial,0,0,949,7080,54,-87.6828639,41.4740571,45,Car-Dependent,99999,1,11.51291546
1.31831E+13,4205 N NEWLAND AV,203,810600,1-story,5,3,Partial,0,0,1258,7707,56,-87.801053,41.957597,64,Somewhat Walkable,310000,1,12.64432758
2.4053E+13,9209 S MELVINA,203,822302,?,6,3,Full,0,0,1039,8100,55,-87.7749689,41.7245416,57,Somewhat Walkable,154000,2,11.94470788
1.01832E+13,8814  SAYRE AVE MORTON GROVE,203,808400,5,7,4,Full,0,1,1171,7800,71,-87.80076779,42.04143229,70,Somewhat Walkable,325000,2,12.69158046
2.03223E+13,8236 S CARPENTER ST,203,710800,1-story,6,3,Full,0,0,1486,4375,89,-87.650213,41.7439719,67,Somewhat Walkable,147000,1,11.89818787
1.50822E+13,240 47TH AVE,203,816900,1-story,5,3,Full,0,0,1009,5544,51,-87.8910825,41.8873832,60,Somewhat Walkable,158000,1,11.97035031
2.72221E+13,15945 HAVEN AVE,202,824108,1-story,4,2,Full,0,0,775,5720,31,-87.8373045,41.6003823,64,Somewhat Walkable,125000,1,11.73606902
2.4053E+13,9344 S MCVICKER AVE,203,822302,1-story,6,3,Full,0,1,1630,8816,31,-87.7717403,41.7217963,54,Somewhat Walkable,221500,1.5,12.30817787
1.4191E+13,3937 N OAKLEY AV,203,50500,1-story,7,3,Full,0,0,1188,3720,100,-87.6857109,41.9533245,83,Very Walkable,405000,2,12.91164235
1.9242E+13,77 W JACKSON BLVD,203,660600,?,8,5,Full,0,1,1764,3654,86,-87.6304345,41.8775286,99,Walker's Paradise,179000,2,12.09514108
2.40141E+13,2635 W 94TH PL,203,821800,1-story,5,3,Partial,0,1,1042,6092,37,-87.6884202,41.7216698,80,Very Walkable,152000,1,11.9316358
2.43221E+13,P O BOX 1523,202,823602,1-story,5,2,Partial,0,0,816,30000,50,-87.8042216,41.7500323,74,Very Walkable,260000,1,12.46843691
1.5362E+13,145 N DELAPLAINE RD,205,815702,2-story,7,4,Full,1,1,1780,6175,86,-87.8101609,41.8339777,59,Somewhat Walkable,470000,1.5,13.06048797
